Season,TeamName,de_TOPct,de_ORPct,de_FTRate,o_eFGPct,o_TOPct,o_ORPct,o_FTRate,Tempo,OE,DE,AdjDE,AdjEM,Off_2,Off_3,Def_2,Def_3,CONF,G,W,2P_D,3P_O,3P_D,WAB,POSTSEASON,SEED,FUTURE_ODDS
2014,Arizona St.,16.9845,30.1724,37.3279,52.3758,16.2517,24.4987,42.4946,69.0501,107.443,98.8541,96.4175,14.8215,45.6959,32.3411,56.3946,22.9158,P12,33,21,45.3,39,32.6,1.2,R64,10,
2014,BYU,16.5597,28.6367,36.8297,50.565,15.2617,34.8532,47.646,73.4715,112.017,104.043,100.718,13.7721,56.902,18.5458,50.4913,28.3447,WCC,34,22,48.2,36.9,33.7,0.6,R64,10,
2014,Baylor,15.8434,32.0062,32.3099,51.3343,17.8184,40.0813,44.9647,63.8241,113.937,105.017,99.4839,19.3937,47.6946,29.3651,52.4375,29.3732,B12,36,24,46.4,38,35.6,3.1,S16,6,
2014,Cal Poly,17.9735,33.0972,42.9107,46.0534,14.729,30.9821,33.256,60.6797,102.1,106.7,104.371,-0.81818,49.7472,30.4853,51.759,24.2892,BW,32,12,48.6,33,33.8,-10.7,R64,16,
2014,Cincinnati,22.4305,32.2438,35.9885,47.7021,17.4356,39.0932,38.7216,63.5805,107.006,92.2298,90.4179,19.2354,52.3871,25.2903,51.1581,27.4924,Amer,34,27,43.2,33.5,32,5.3,R64,5,
2014,Coastal Carolina,18.3472,29.3345,39.6216,47.9989,20.1726,34.1895,38.5569,68.1597,101.986,100.305,103.173,-4.98357,53.3333,24.9655,43.8113,33.6291,BSth,31,18,46.7,32.6,32.4,-7.7,R64,16,
2014,Colorado,17.8082,26.0834,30.3625,48.3431,19.6649,34.0119,48.1561,67.0754,103.015,100.882,96.4704,11.2023,51.5263,22.1001,50.6912,31.5459,P12,35,23,47.3,31.8,35.6,2.4,R64,8,
2014,Connecticut,19.6463,32.7781,35.743,51.5495,17.3328,30.4006,38.3441,65.5299,108.575,95.8881,91.4609,22.13,47.6157,29.9687,50.3756,28.5884,Amer,40,32,42.2,38.7,33,4.7,Champions,7,
2014,Creighton,14.7895,27.8491,32.9637,58.9304,14.9645,27.6938,33.9045,65.3043,120.485,104.412,102.529,21.7177,43.6139,38.7518,51.3468,29.5455,BE,35,27,47,41.4,34.2,5.6,R32,3,
2014,Dayton,18.8435,28.7459,43.0491,52.3538,18.1456,33.9623,40.5847,65.4122,109.441,101.539,99.5865,14.2489,51.8158,27.2931,51.6546,24.5763,A10,37,26,48.3,37.7,33.2,0.6,E8,11,
2014,Delaware,16.7811,32.7982,37.9669,50.3795,13.4088,29.1446,43.8805,70.9119,111.617,106.273,106.186,5.82639,49.1733,27.1747,54.1541,24.8112,CAA,35,25,49.6,34.7,32.7,-1.4,R64,13,
2014,Duke,18.5186,31.3158,40.7527,53.8119,14.5535,35.216,38.7624,65.3563,119.673,102.999,100.437,24.2514,44.663,34.5355,60.195,17.5498,ACC,35,26,50.3,39.5,30.7,6.5,R64,3,
2014,Eastern Kentucky,24.157,34.0355,54.9186,56.716,15.8414,22.973,43.1953,67.0205,114.672,107.417,108.407,3.96138,42.5446,35.1297,48.658,25.3247,OVC,32,22,56.7,38.6,35.8,-3.3,R64,15,
2014,Florida,21.4041,28.4074,31.222,52.1644,17.531,35.4331,42.3152,62.7047,111.018,91.8243,87.9654,28.5673,50.6051,28.0528,53.1735,27.5632,SEC,39,36,43.5,35.9,33,11.7,F4,1,
2014,George Washington,19.6376,31.445,33.3509,51.4625,19.0156,35.0222,46.6335,67.9862,107.291,98.3547,97.0297,13.8181,53.9959,23.2298,51.9222,29.0366,A10,33,24,47.4,36.4,31.2,3.2,R64,11,
2014,Gonzaga,17.4099,29.5194,38.6063,55.1924,17.3673,30.5732,41.223,66.9568,112.971,97.7456,93.8477,20.1429,51.6616,27.4169,51.0694,25.5347,WCC,35,28,43.3,39,31.8,4,R32,8,
2014,Harvard,21.1561,29.2706,36.358,52.0615,17.6137,32.3499,48.6154,64.5582,111.286,93.6237,95.2736,17.5811,50.8834,23.8516,52.846,25.3786,Ivy,31,26,44.9,38.6,32.7,2.2,R32,12,
2014,Iowa,18.8219,29.0297,35.3791,51.1599,15.7847,37.6054,45.2849,69.8647,115.122,99.5938,99.7935,20.4433,54.1465,21.309,49.5476,29.5993,B10,33,20,47.3,35,31.7,1.2,R68,11,
2014,Iowa St.,15.9262,28.4806,30.7218,54.1536,14.4784,28.824,36.3555,71.7066,114.336,102.233,97.8213,21.0739,50.92,30.2108,51.9044,29.0142,B12,36,28,46,35.8,34.1,7.5,S16,3,
2014,Kansas,16.3448,28.87,45.436,54.1538,19.1172,37.3321,48.2456,68.6113,114.464,101.368,94.6775,24.6029,55.4269,20.5137,48.5738,26.7726,B12,35,25,44.3,34,35.5,6.9,R32,2,
2014,Kansas St.,19.0069,33.2183,45.3777,48.75,18.4587,34.7009,40.2717,65.5784,104.349,98.1799,93.6796,14.1027,52.6316,26.0526,51.9685,22.5104,B12,33,20,45.9,33.1,29.3,0.5,R64,9,
2014,Kentucky,16.0752,29.7077,36.812,49.9548,18.1034,41.9166,51.7397,65.9197,112.368,100.355,95.7908,22.5536,53.5428,20.3543,53.3583,24.9906,SEC,40,29,44.9,33.2,32.2,3.9,2ND,8,
2014,Louisiana Lafayette,18.4766,31.8866,43.9655,51.512,18.7357,36.2876,44.2649,70.7878,109.809,105.312,105.009,5.18677,50.8461,26.9185,53.5465,23.1242,SB,32,20,50.6,37.1,33.2,-3.8,R64,14,
2014,Louisville,24.9928,32.7053,38.3762,53.5394,15.3169,37.1492,41.2186,68.9929,117.365,88.5935,88.5284,30.4054,50.9006,28.8192,54.5133,22.5664,Amer,37,31,44.3,36.8,28.6,5.3,S16,4,
2014,Manhattan,21.7156,33.3062,52.8469,50.7349,19.7338,34.4398,55.4709,70.3018,107.121,97.4816,97.019,10.2095,48.8189,24.5669,49.762,21.2895,MAAC,33,25,44,36.9,32.7,-0.5,R64,13,
2014,Massachusetts,18.7436,31.6957,37.2292,50.408,18.7857,34.3803,39.2147,71.7352,105.247,98.7055,96.5255,13.4637,57.7938,21.223,57.7021,21.0638,A10,33,24,46.8,34.6,30.8,3.6,R64,6,
2014,Memphis,20.329,33.2506,33.8115,51.9053,18.5705,35.6897,39.5469,70.1485,107.645,99.6661,97.1322,15.22,59.2121,21.0107,58.8185,22.6391,Amer,33,23,49.2,33,31,2.8,R32,8,
2014,Mercer,18.9746,31.1612,41.0229,54.0707,17.4601,31.9013,37.3326,65.6324,113.325,99.7645,102.424,8.33747,47.8295,31.8469,48.196,28.3296,ASun,33,24,46.9,38.8,31,-2.8,R32,14,
2014,Michigan,17.1067,30.4603,26.6831,55.7265,14.8287,29.4013,34.8638,62.4587,117.672,103.645,100.493,23.438,45.7602,34.9781,58.4718,25.0415,B10,37,28,50.2,40.2,31.8,7.7,E8,2,
2014,Michigan St.,17.7415,27.4524,40.2818,54.5391,17.3859,32.9308,33.7193,65.9675,112.97,98.5695,94.6657,23.9222,49.9652,32.0906,45.3633,30.3493,B10,38,29,43.5,39.2,33.2,6.9,E8,4,
2014,Milwaukee,18.459,31.1532,36.5435,49.0634,19.8789,28.5957,44.7383,67.6306,102.39,103.925,104.606,0.0773328,44.5286,30.4293,54.1235,24.1194,Horz,34,20,50.4,32.7,31,-6.1,R64,15,
2014,Mount St. Mary's,18.8528,32.9944,34.5023,51.5341,16.6626,27.8438,36.7135,69.9837,107.899,110.239,111.732,-3.9624,43.6901,35.4633,62.7436,18.1216,NEC,33,16,54.6,35.5,33.4,-9.4,R68,16,
2014,Nebraska,18.9334,28.9737,44.8463,48.3066,16.7341,25.7646,42.3648,65.3762,101.998,99.4857,96.1435,12.6365,49.6958,26.3921,48.9209,26.7626,B10,32,19,47.8,33.3,31.5,1.3,R64,11,
2014,New Mexico,14.9465,28.2209,31.3283,51.0805,15.9193,32.491,46.6235,65.5443,111.023,99.1706,96.319,17.1502,51.6693,23.4897,47.4199,32.4288,MWC,34,27,41.1,33.2,34.8,4.4,R64,7,
2014,New Mexico St.,16.113,32.9803,34.0538,53.1869,18.7351,37.7005,53.9368,66.8605,113.343,100.003,102.377,10.5423,54.0561,20.1869,57.7703,20.2703,WAC,35,25,42.7,36.1,33.2,-2.3,R64,13,
2014,North Carolina,19.2529,31.2995,41.4058,49.8542,16.9192,38.1216,42.8571,70.0381,108.358,98.8601,94.2033,18.4377,61.9816,16.8203,50.5059,26.6863,ACC,34,24,46.7,33.6,31.7,4.2,R32,6,
2014,North Carolina Central,23.7212,33.0578,44.7548,50.2953,17.2039,35.3282,49.6161,64.2505,111.054,92.9162,100.66,7.97531,52.7226,20.8729,46.2176,27.8238,MEAC,32,26,43.2,32.5,31,-0.6,R64,14,
2014,North Carolina St.,17.4788,35.6693,42.6139,50,15.8322,34.17,36.9903,64.89,108.217,105.845,102.441,11.5958,61.6947,18.7427,52.3163,23.4824,ACC,36,22,47.3,30.5,32.1,0.6,R64,12,
2014,North Dakota St.,17.138,27.8876,40.1666,54.5339,15.5752,30.6286,41.598,63.7089,115.556,105.634,103.712,11.7582,57.5553,20.0271,46.0779,30.6364,Sum,30,23,46.1,34.7,37.8,0.2,R32,12,
2014,Ohio St.,21.9376,29.6234,29.7918,50.2933,17.1401,29.5979,42.2933,65.0642,106.17,91.0873,87.9513,21.3018,52.8783,24.6711,56.2141,24.8088,B10,35,25,45.9,32.4,29.3,4.5,R64,6,
2014,Oklahoma,17.7548,30.3954,38.4927,51.7216,15.7496,32.4633,39.4491,71.703,113.097,104.781,99.9845,17.8969,46.1538,31.6198,50.0797,28.2297,B12,33,23,48.8,37.9,34.2,4.1,R64,5,
2014,Oklahoma St.,20.0152,31.9531,41.0322,52.4214,14.7219,28.0169,49.6651,69.6741,112.884,97.7527,94.9507,20.9798,48.3138,26.283,49.8943,26.7653,B12,34,21,45,36.4,32.7,1.4,R64,9,
2014,Oregon,18.8744,31.8644,47.8238,53.4648,16.0659,32.3049,43.8037,69.9264,114.96,103.814,99.8997,19.0215,48.1495,27.8117,50.7735,23.5621,P12,34,24,49.4,38.9,32.4,2.6,R32,7,
2014,Pittsburgh,19.2227,29.0669,36.4316,50.7459,16.2956,37.2735,44.2901,62.607,112.409,97.3924,94.9579,21.8939,55.0657,21.2297,50.7851,27.5908,ACC,36,26,45.5,35.1,32.6,4.1,R32,9,
2014,Providence,16.2902,30.6809,33.763,48.2863,17.2685,35.3808,41.8851,64.8945,109.355,104.044,100.753,13.807,49.1816,25.4871,57.7159,23.0864,BE,35,22,48.8,34.7,32.8,1.2,R64,11,
2014,Saint Joseph's,15.2636,27.7733,30.6206,53.9407,18.6802,29.4756,43.5998,66.0502,107.863,101.686,99.3831,12.9277,48.4998,30.8261,51.6971,30.1567,A10,34,24,46,37.9,34.2,2.1,R64,10,
2014,Saint Louis,20.9988,29.0242,35.6202,49.5859,18.5571,28.7986,40.3092,67.4818,102.234,91.5662,90.0103,15.7246,53.686,24.1977,58.3899,20.0776,A10,33,26,44.4,31.7,29.6,3.8,R32,5,
2014,San Diego St.,20.5546,29.3712,32.4355,46.6916,15.2428,36.0629,45.0907,63.2172,107.187,91.6,90.0007,20.3833,54.2475,21.216,54.6559,25.3543,MWC,34,29,43.5,34.2,30.8,6,S16,4,
2014,Stanford,17.0467,28.0632,37.0389,51.2821,16.8816,29.2827,44.9744,67.0632,107.798,101.203,96.3809,16.0608,52.5994,23.8532,49.4098,28.9377,P12,36,23,45.8,36.4,34.9,1.1,S16,10,
2014,Stephen F. Austin,23.5828,28.9256,50.7097,52.2727,16.9111,38.2194,39.8931,64.9281,115.34,97.9241,101.476,10.8266,50.2412,28.336,54.321,20.0855,Slnd,33,30,50,34.9,34.7,1.7,R32,12,
2014,Syracuse,21.9736,31.4545,36.6687,48.1847,14.7779,38.0546,38.174,60.4763,111.379,97.2208,93.0141,21.6172,56.4258,21.6789,44.9304,34.7416,ACC,34,28,45.5,33.1,34.5,7.9,R32,3,
2014,Tennessee,16.925,27.4939,31.5436,49.7485,16.7931,39.6748,41.7505,62.7737,113.315,98.116,94.1938,23.6893,54.2347,22.6107,55.914,24.8656,SEC,36,23,44.5,31.9,34.5,0.4,S16,11,
2014,Texas,16.2672,30.2502,40.9715,47.4237,17.5439,39.6099,43.3683,69.0988,107.072,102.247,97.2892,14.5228,55.9661,20.5543,45.2525,31.3939,B12,35,24,42.9,32.7,35.2,3.6,R32,7,
2014,Texas Southern,15.7699,31.2345,29.7798,51.6527,19.2595,33.574,49.2997,67.6464,109.254,106.824,114.136,-7.48591,49.6155,25.0101,56.8709,26.2003,SWAC,33,18,48.9,35.8,35.6,-9.7,R68,16,
2014,Tulsa,20.2659,29.6085,47.4863,49.1575,16.782,30.1887,47.0774,68.7114,105.132,97.3689,97.1547,8.9318,51.639,23.9174,45.498,28.4472,CUSA,34,21,43.2,32.7,35.2,-3.6,R64,13,
2014,UCLA,20.2807,28.6257,35.6633,54.0756,14.53,29.7735,38.2058,70.0747,115.116,99.9032,96.1442,22.5258,56.2105,22.8771,45.8525,34.6774,P12,37,28,48.6,38,34.4,4.5,S16,4,
2014,VCU,25.5782,30.9623,39.7539,47.9053,17.159,34.9432,35.1548,70.3254,105.391,91.4036,89.383,19.8037,50.4573,29.7256,55.9159,22.3488,A10,35,26,48.8,34.9,30.3,3.6,R64,5,
2014,Villanova,19.9932,28.6521,38.6002,53.592,17.3445,32.6443,44.4678,67.6486,113.282,96.5019,92.6238,23.6757,42.7009,34.4021,48.0318,29.1906,BE,34,29,43,35.6,35.3,8.3,R32,2,
2014,Virginia,18.374,25.8454,32.48,50.8493,16.461,33.8528,42.0382,60.5513,108.991,91.6999,88.3096,26.4551,53.0012,25.2348,50.8738,29.5631,ACC,37,30,42.1,36.9,32.3,8.2,S16,1,
2014,Weber St.,13.8193,28.6982,35.1006,54.0966,18.975,28.3547,49.7199,63.8692,110.234,105.294,107.04,-0.616502,44.305,30.2606,60.4251,18.9777,BSky,29,17,47,39.4,33.7,-6.9,R64,16,
2014,Western Michigan,18.5193,31.9516,34.6491,52.032,20.9268,31.0415,51.4163,66.5288,105.579,101.19,102.958,3.36421,49.4323,24.3668,49.1773,30.1645,MAC,32,22,47.8,32.6,31.5,-2.9,R64,14,
2014,Wichita St.,18.2448,26.183,35.6643,52.3885,16.2078,34.9656,46.8684,64.3002,115.872,92.4776,92.4167,25.3572,47.7612,27.7842,49.737,29.6987,MVC,35,34,43.6,35,31.1,8.1,R32,1,
2014,Wisconsin,15.3273,27.3651,27.1194,53.2689,12.7175,28.1068,42.6449,63.3468,115.711,100.565,96.0993,25.8864,45.1128,31.9012,60.1151,22.6974,B10,38,30,45.9,37.6,34.1,7.9,F4,2,
2014,Wofford,19.6938,28.9588,39.4122,48.7662,16.3848,30.936,33.0043,62.2265,103.491,100.998,102.554,-1.94146,55.7563,25.8647,56.4619,22.0869,SC,30,17,49.6,34.6,32.9,-6.5,R64,15,
2014,Xavier,16.9241,28.657,39.5462,51.6757,18.7009,34.0521,41.6216,65.7062,108.585,103.18,99.7509,13.1123,56.9206,21.3759,48.7047,30.1813,BE,34,21,47.4,34.8,35.2,1.4,R68,12,
2013,Akron,20.177,30.4233,34.935,51.052,20.7799,37.5912,36.9878,66.6138,105.337,93.6558,95.2331,11.5175,52.6408,28.5211,52.8246,25.2725,MAC,32,25,42.7,32.7,32.8,0.3,R64,12,
2013,Albany,19.8655,28.2476,27.8139,49.6281,21.2262,31.6804,40.0458,62.7702,101.898,96.3913,101.256,1.36025,48.6895,28.3874,54.1686,29.9576,AE,35,24,47.6,37,33.1,-4.5,R64,15,
2013,Arizona,19.8179,26.6611,32.9492,52.4832,19.5196,34.9955,37.3513,66.7883,109.625,95.0194,93.4964,21.8777,47.5486,31.4008,51.4825,28.4367,P12,35,27,43.4,37.1,35.8,4.6,S16,6,
2013,Belmont,24.9527,34.2427,36.9789,56.5029,19.5754,29.6566,32.7746,68.1298,111.988,95.4048,96.6361,14.9153,49.9367,32.5179,48.3168,30.297,OVC,31,24,46.7,37.2,33.5,0.1,R64,11,
2013,Boise St.,19.977,24.3983,42.2237,51.7502,18.3708,30.2686,33.7357,66.1212,107.369,101.058,99.6808,13.5397,48.7805,31.6604,48.1315,29.2975,MWC,30,19,51,38.7,34.8,-0.2,R68,13,
2013,Bucknell,14.0935,24.2604,29.3695,49.6011,15.0621,29.3019,35.6695,62.5693,107.031,92.6606,94.5798,12.7186,58.0616,20.788,53.7095,26.6458,Pat,33,27,41.1,35.8,30.5,1,R64,11,
2013,Butler,17.387,26.3291,36.1452,50.6944,20.1601,35.9043,38.3547,64.6682,105.59,97.8357,95.1042,15.412,50.3753,28.774,53.0997,25.4717,A10,35,26,45.3,34.3,33.2,4.7,R32,6,
2013,California,16.7979,30.6954,32.4804,48,18.9316,32.5225,31.2,66.5191,100.746,96.3102,94.1846,13.1059,63.0298,18.1244,53.1324,26.7075,P12,33,21,41.7,30.2,33.6,0.5,R32,12,
2013,Cincinnati,20.2222,29.8374,32.7391,46.1538,19.3702,38.7302,35.4559,64.9676,100.701,91.1649,90.359,15.5727,49.6021,30.504,54.337,25.5733,BE,34,22,42.3,31.6,30.4,1.7,R64,10,
2013,Colorado,19.3765,30.4348,25.2868,48.3221,19.8768,33.6291,40.9396,65.6715,100.973,95.2868,91.882,14.6173,53.5426,23.9462,51.9542,32.0305,P12,33,21,44.7,34.4,32,1.4,R64,10,
2013,Colorado St.,16.4745,23.1897,36.4109,49.1558,17.2276,41.4374,44.0632,64.1264,112.199,99.8578,98.8133,19.1188,54.2857,21.5546,48.3992,30.9322,MWC,33,24,47.1,34.1,34.1,1.9,R32,8,
2013,Creighton,16.1065,27.1007,26.1331,58.2094,18.9262,28.8184,34.2189,65.0188,114.478,97.25,96.5427,21.7458,47.3881,34.3657,55.409,28.3641,MVC,36,28,45.5,41.4,31.2,3.5,R32,7,
2013,Davidson,18.7906,28.4697,36.3844,53.1196,17.0099,29.0196,38.9239,64.4239,112.312,95.8899,100.726,11.3631,46.6416,30.7885,55.8982,21.5859,SC,33,25,44.3,36.6,32.1,-1.4,R64,14,
2013,Duke,20.4363,32.2706,32.7317,53.8613,15.5918,28.7788,39.154,68.2337,113.465,95.5274,92.1216,26.9842,49.676,29.1577,58.8936,20.4255,ACC,36,30,46.2,39.9,29,7.5,E8,2,
2013,Florida,22.424,28.3902,29.8893,55.2514,17.7846,34.1717,31.0602,62.9152,113.705,86.3258,86.0408,31.18,49.9621,34.0651,52.8827,28.7773,SEC,37,29,41.8,37.8,31,4.1,E8,3,
2013,Florida Gulf Coast,22.1407,32.8937,32.7066,51.5813,20.9969,32.5123,35.1908,69.2293,103.23,95.8978,98.5988,6.26704,54.1997,27.2187,50.1062,30.4459,ASun,35,24,46.9,33.4,31.3,-4,S16,15,
2013,Georgetown,22.3702,30.9502,35.2941,51.1063,20.0543,30.3681,36.8162,62.484,101.906,88.9241,86.369,21.242,52.9469,27.3913,49.9446,28.5714,BE,32,25,41.4,35.3,30.7,6.6,R64,2,
2013,Gonzaga,20.8376,29.7976,29.9459,54.9277,17.2137,37.7841,40.8141,64.9279,117.261,92.4587,92.7335,27.8128,54.2438,24.8843,46.8106,34.7399,WCC,34,31,42.1,36.5,32.9,7.6,R32,1,
2013,Harvard,20.8592,31.4317,31.2419,54.3097,20.8058,25.6188,49.5983,63.8279,105.769,99.887,101.057,7.07327,47.0707,28.0303,57.861,23.4225,Ivy,29,19,48.9,39.8,33.3,-2.6,R32,14,
2013,Illinois,21.6676,33.5827,36.344,47.5802,17.4387,33.2409,31.0124,65.283,103.642,99.124,94.7818,15.82,47.0391,33.8933,49.6697,29.4584,B10,34,21,47.4,31.7,34.1,2.4,R32,7,
2013,Indiana,20.9128,31.2866,26.9507,54.7692,19.2283,38.968,45.865,67.1573,116.063,92.2934,91.5051,29.3073,49.0286,27.2342,54.2934,27.907,B10,36,29,43.2,40.3,30.4,7.8,S16,1,
2013,Iona,19.3245,33.4133,32.1171,52.113,17.0869,32.7801,32.716,70.5162,111.34,105.285,106.903,7.45186,49.2499,31.0648,51.3295,31.4451,MAAC,34,20,49.1,36.7,37.5,-5.9,R64,15,
2013,Iowa St.,18.5799,28.5381,32.7071,53.766,18.4994,34.1977,32.9702,70.0611,112.013,99.9508,99.8496,17.6287,44.3325,37.3516,54.3041,25.9453,B12,35,23,48.8,37.4,31.1,0.7,R32,10,
2013,James Madison,21.0714,31.16,39.2493,47.5786,17.2442,29.5547,36.7852,64.1472,100.827,99.7331,101.09,-0.920839,51.7477,26.9821,49.6131,28.5039,CAA,36,21,46.9,33.6,34.7,-8.9,R64,16,
2013,Kansas,18.3591,29.3208,32.0202,53.3431,20.2813,33.7564,39.4827,67.7666,108.923,89.5948,87.5181,25.228,55.284,23.2926,48.1675,30.8901,B12,37,31,39.3,36.4,30.3,7.5,S16,1,
2013,Kansas St.,22.1804,33.7912,36.7876,49.0726,18.1518,38.5329,31.7362,63.5165,107.798,97.0048,95.3452,18.1586,52.3421,29.523,54.8588,24.1264,B12,34,26,46.5,35.8,33.3,5.4,R64,4,
2013,LIU Brooklyn,18.3958,33.5554,31.6227,54.374,20.2729,35.248,45.5736,69.3929,111.77,108.072,112.6,-2.1338,49.9813,27.5682,55.8517,27.2306,NEC,34,20,51.1,38,37.2,-8.6,R68,16,
2013,La Salle,21.3449,34.1749,28.4519,51.8902,17.1286,28.9956,31.3309,66.4917,107.803,99.4633,97.9543,13.886,49.7143,32.0816,64.6876,18.8746,A10,34,24,50.6,37.7,30.2,0.3,S16,13,
2013,Liberty,15.082,32.5371,38.4696,48.5642,19.8519,29.0266,38.4009,66.0079,101.01,106.108,110.636,-9.384,46.8582,30.5655,53.0368,25.0214,BSth,33,12,48.6,37,30.9,-15.6,R68,16,
2013,Louisville,27.0483,33.286,34.945,50.5432,18.3039,38.2289,39.9826,66.5244,110.494,86.9752,84.7632,32.9166,54.9362,23.1699,51.3824,28.2008,BE,40,35,43.4,33.3,31.8,9,Champions,1,
2013,Marquette,19.5138,33.0894,31.7378,49.6475,20.8918,38.292,40.9436,63.3876,105.463,97.4413,94.9055,18.324,58.3543,18.5139,50.4792,30.534,BE,35,26,44.9,29.6,32.3,4.5,E8,3,
2013,Memphis,22.099,31.1933,34.8871,52.4384,20.7501,35.6621,37.2284,69.5544,106.161,92.5722,90.9946,16.3316,56.3969,24.6177,53.1906,26.2099,CUSA,36,31,43.8,37.2,33,4.5,R32,6,
2013,Miami FL,18.3945,28.4489,28.2838,51.9309,16.6632,31.2977,34.5528,63.9676,108.549,94.4353,91.2554,22.3696,51.0961,30.3707,52.1779,31.0867,ACC,36,29,44,36.2,32.6,6.3,S16,2,
2013,Michigan,18.6588,29.3712,22.6809,54.5579,14.6256,32.5,28.3956,63.9858,115.299,97.6874,94.035,27.8647,54.4492,30.0847,56.632,29.4387,B10,38,30,47.6,37.9,32.6,6.2,2ND,4,
2013,Michigan St.,19.1669,27.6475,32.3891,50.5933,20.8162,36.1435,36.5696,64.0986,105.022,92.6271,88.4626,24.1686,57.725,21.9015,52.4843,27.9305,B10,35,26,44.3,34.1,30.1,6.7,S16,3,
2013,Middle Tennessee,23.5986,28.9474,42.7566,51.1723,20.6599,36.535,41.3849,65.8174,107.047,88.2453,92.5246,14.7657,55.4678,22.578,51.6717,24.924,SB,34,28,43.9,37.7,30.3,0.7,R68,11,
2013,Minnesota,20.1793,33.4158,36.7347,49.374,21.5216,43.8261,41.5896,63.3656,107.804,97.863,94.984,19.8517,54.0009,23.62,47.9433,30.2128,B10,34,21,42.8,33.7,33.9,2.1,R32,11,
2013,Mississippi,21.5127,31.8115,31.0881,49.148,15.9397,34.0991,38.8341,70.5852,108.042,94.0968,95.3438,16.9467,53.1846,25.6927,51.8057,30.0125,SEC,36,27,46.2,32.4,31.3,1.6,R32,12,
2013,Missouri,17.5461,28.6043,29.6774,51.2419,18.9584,38.7042,35.072,68.2093,110.848,96.8685,96.413,18.53,54.7913,24.9227,50.97,30.9524,SEC,34,23,44.1,33.9,33.2,1.2,R64,9,
2013,Montana,18.3236,30.4951,35.9038,52.8986,19.1426,25.1397,40.6456,63.8549,106.652,101.536,102.809,2.13997,48.4119,28.8739,54.7103,24.6348,BSky,30,23,48,36.4,33.3,-1.4,R64,13,
2013,New Mexico,19.5121,27.6029,25.7069,48.4022,17.6267,29.2832,45.6749,64.6736,103.348,93.0885,90.927,19.0162,46.4544,28.1529,46.9369,37.1819,MWC,35,29,42,35.1,34.6,6.9,R64,3,
2013,New Mexico St.,18.5883,29.8203,30.68,49.2926,21.9476,36.8705,47.0289,65.1502,102.438,95.8804,97.0545,7.67892,58.5664,17.5699,53.9757,26.6604,WAC,34,23,43.2,31.8,33.9,-3.1,R64,13,
2013,North Carolina,21.4511,31.5542,27.1259,49.2673,17.2325,34.6491,28.1528,71.5679,105.454,96.8998,95.0658,17.1429,54.4562,29.3429,54.3353,29.1082,ACC,35,24,46.3,37.2,34.4,2.5,R32,8,
2013,North Carolina A&T,23.4408,33.1035,41.0377,45.6674,22.694,29.7923,42.5727,66.7692,91.9767,92.526,98.467,-5.29761,48.0144,28.565,45.824,31.2193,MEAC,36,19,43.4,30.7,32,-11.5,R64,16,
2013,North Carolina St.,16.597,32.5758,28.951,54.2023,17.9662,34.676,40.916,68.62,112.179,102.052,99.8195,16.9894,59.1581,20.384,56.1432,25.5085,ACC,35,24,47.5,39.1,30.2,2.2,R64,8,
2013,Northwestern St.,21.7112,37.235,40.4762,48.9772,19.1741,34.8148,40.2688,73.2013,104.76,99.4997,103.785,2.82352,55.855,22.026,57.2973,21.6708,Slnd,28,19,46.8,31,33.9,-3.2,R64,14,
2013,Notre Dame,16.0387,29.4872,24.5649,52.1514,17.6067,33.9772,32.0373,62.0327,109.71,99.6582,97.9197,16.6474,54.2041,27.9184,58.8659,25.7876,BE,35,25,45.9,37,32.5,3.9,R64,7,
2013,Ohio St.,20.6718,28.2132,29.5466,50.632,16.1852,31.8663,35.44,64.2643,108.91,92.4191,89.6953,25.4207,53.9438,26.2024,49.7041,31.4065,B10,37,29,43.6,35.6,32.4,7.2,E8,2,
2013,Oklahoma,19.6309,31.5331,31.5499,47.8839,17.398,33.0381,35.4856,66.6668,104.94,98.7162,97.329,13.8019,56.9912,21.1062,52.3091,28.9821,B12,32,20,46.4,32.3,32.9,0.3,R64,10,
2013,Oklahoma St.,21.6522,30.8449,35.0925,48.8403,18.1613,31.3274,40.507,67.3847,104.956,91.7549,90.3038,18.6873,53.2265,23.1548,49.2544,29.4372,B12,33,24,42.4,31.6,32.4,3.2,R64,5,
2013,Oregon,21.9742,27.1173,33.317,49.2891,21.4335,35.7369,38.3412,68.9051,102.237,90.3722,89.8414,16.7829,56.7547,21.7358,54.5918,25.8929,P12,37,28,44.9,33.3,33.4,2.9,S16,12,
2013,Pacific,20.0179,30.7326,39.2645,50.5233,17.8202,29.2293,37.6744,63.1925,104.918,103.306,102.184,3.96289,49.8172,29.6161,46.2465,31.835,BW,33,20,48,38.9,35.4,-5.1,R64,15,
2013,Pittsburgh,22.0194,29.981,36.4205,51.7465,18.052,40.4377,37.5211,60.4384,113.676,91.7395,91.541,24.0822,59.071,21.4286,49.2691,27.9372,BE,33,24,44,34.9,30.4,3.1,R64,8,
2013,Saint Louis,23.5634,29.0598,34.9748,50.3863,17.5518,27.9111,44.0397,64.6614,105.314,89.3893,88.5785,20.0126,50.0838,26.3819,56.778,23.1336,A10,35,28,44.1,34,33.1,3.8,R32,4,
2013,Saint Mary's,17.9291,24.9556,36.8839,53.6859,18.3397,36.9189,36.9658,64.2576,114.619,97.6059,96.7832,19.3293,48.668,31.2525,51.8276,26.1481,WCC,34,27,44,37.3,36.7,2.5,R64,11,
